schedule_id,aircraft_id,location_id,start_time,end_time,status,instructor_id,student_id
SCH_488,N0001,LOC_3,2024-03-11 11:30:00,2024-03-11 13:30:00,Completed,INST_19,STUD_53
SCH_489,N0001,LOC_1,2024-03-11 11:30:00,2024-03-11 12:30:00,Completed,INST_19,STUD_142
SCH_490,N0002,LOC_1,2024-03-11 06:00:00,2024-03-11 07:00:00,Completed,INST_13,STUD_19
SCH_491,N0002,LOC_1,2024-03-11 06:00:00,2024-03-11 08:00:00,Completed,INST_19,STUD_165
SCH_492,N0002,LOC_1,2024-03-11 14:00:00,2024-03-11 16:00:00,Completed,INST_17,STUD_48
SCH_493,N0002,LOC_1,2024-03-11 06:30:00,2024-03-11 08:30:00,Completed,INST_2,STUD_120
SCH_494,N0002,LOC_3,2024-03-11 16:30:00,2024-03-11 17:30:00,Completed,INST_5,STUD_49
SCH_495,N0002,LOC_1,2024-03-11 18:30:00,2024-03-11 19:30:00,Completed,INST_3,STUD_185
SCH_496,N0003,LOC_3,2024-03-11 15:30:00,2024-03-11 16:30:00,Canceled,INST_7,STUD_88
SCH_497,N0003,LOC_1,2024-03-11 07:30:00,2024-03-11 09:30:00,Completed,INST_15,STUD_40
SCH_498,N0003,LOC_2,2024-03-11 12:00:00,2024-03-11 14:00:00,Completed,INST_4,STUD_158
SCH_499,N0003,LOC_1,2024-03-11 06:30:00,2024-03-11 08:00:00,Completed,INST_5,STUD_101
SCH_500,N0004,LOC_2,2024-03-11 18:30:00,2024-03-11 20:30:00,Completed,INST_11,STUD_40
SCH_501,N0004,LOC_2,2024-03-11 08:00:00,2024-03-11 09:30:00,Completed,INST_14,STUD_84
SCH_502,N0004,LOC_2,2024-03-11 14:30:00,2024-03-11 15:30:00,Completed,INST_18,STUD_112
SCH_503,N0004,LOC_2,2024-03-11 13:30:00,2024-03-11 15:00:00,Completed,INST_4,STUD_150
SCH_504,N0005,LOC_3,2024-03-11 12:00:00,2024-03-11 13:00:00,Completed,INST_17,STUD_184
SCH_505,N0005,LOC_1,2024-03-11 17:00:00,2024-03-11 19:00:00,Completed,INST_2,STUD_49
SCH_506,N0005,LOC_2,2024-03-11 15:00:00,2024-03-11 16:30:00,Completed,INST_20,STUD_146
SCH_507,N0005,LOC_2,2024-03-11 17:00:00,2024-03-11 18:00:00,Completed,INST_20,STUD_200
SCH_508,N0005,LOC_3,2024-03-11 08:00:00,2024-03-11 09:30:00,Completed,INST_9,STUD_29
SCH_509,N0005,LOC_3,2024-03-11 11:00:00,2024-03-11 12:00:00,Completed,INST_12,STUD_148
SCH_510,N0006,LOC_2,2024-03-11 14:30:00,2024-03-11 16:30:00,Completed,INST_16,STUD_67
SCH_511,N0006,LOC_2,2024-03-11 12:30:00,2024-03-11 14:00:00,Completed,INST_3,STUD_197
SCH_512,N0006,LOC_3,2024-03-11 13:00:00,2024-03-11 15:00:00,Canceled,INST_6,STUD_143
SCH_513,N0006,LOC_1,2024-03-11 17:30:00,2024-03-11 18:30:00,Completed,INST_1,STUD_183
SCH_514,N0006,LOC_3,2024-03-11 12:30:00,2024-03-11 14:00:00,Completed,INST_17,STUD_101
SCH_515,N0007,LOC_1,2024-03-11 14:00:00,2024-03-11 15:30:00,Canceled,INST_2,STUD_165
SCH_516,N0007,LOC_3,2024-03-11 07:00:00,2024-03-11 08:30:00,Completed,INST_5,STUD_50
SCH_517,N0007,LOC_1,2024-03-11 11:00:00,2024-03-11 13:00:00,Completed,INST_5,STUD_172
SCH_518,N0007,LOC_1,2024-03-11 15:30:00,2024-03-11 16:30:00,Completed,INST_19,STUD_191
SCH_519,N0007,LOC_2,2024-03-11 17:00:00,2024-03-11 19:00:00,Completed,INST_13,STUD_91
SCH_520,N0008,LOC_3,2024-03-11 08:00:00,2024-03-11 10:00:00,Canceled,INST_12,STUD_109
SCH_521,N0008,LOC_3,2024-03-11 16:30:00,2024-03-11 17:30:00,Completed,INST_20,STUD_175
SCH_522,N0008,LOC_2,2024-03-11 08:00:00,2024-03-11 09:00:00,Canceled,INST_10,STUD_62
SCH_523,N0008,LOC_2,2024-03-11 09:30:00,2024-03-11 11:00:00,Completed,INST_5,STUD_94
SCH_524,N0009,LOC_3,2024-03-11 12:00:00,2024-03-11 13:00:00,Completed,INST_12,STUD_130
SCH_525,N0009,LOC_1,2024-03-11 08:30:00,2024-03-11 10:00:00,Completed,INST_3,STUD_73
SCH_526,N0009,LOC_3,2024-03-11 13:00:00,2024-03-11 14:00:00,Completed,INST_15,STUD_116
SCH_527,N0009,LOC_2,2024-03-11 15:30:00,2024-03-11 16:30:00,Completed,INST_9,STUD_22
SCH_528,N0010,LOC_1,2024-03-11 18:00:00,2024-03-11 19:30:00,Completed,INST_13,STUD_75
SCH_529,N0010,LOC_1,2024-03-11 08:30:00,2024-03-11 10:00:00,Completed,INST_14,STUD_129
SCH_530,N0010,LOC_1,2024-03-11 06:00:00,2024-03-11 07:30:00,Completed,INST_9,STUD_63
SCH_531,N0010,LOC_2,2024-03-11 10:00:00,2024-03-11 11:00:00,Completed,INST_11,STUD_170
SCH_532,N0001,LOC_2,2024-03-12 15:00:00,2024-03-12 16:00:00,Completed,INST_15,STUD_34
SCH_533,N0001,LOC_3,2024-03-12 14:30:00,2024-03-12 15:30:00,Completed,INST_12,STUD_177
SCH_534,N0001,LOC_2,2024-03-12 08:00:00,2024-03-12 10:00:00,Canceled,INST_1,STUD_130
SCH_535,N0001,LOC_2,2024-03-12 06:00:00,2024-03-12 08:00:00,Completed,INST_2,STUD_143
SCH_536,N0001,LOC_2,2024-03-12 09:00:00,2024-03-12 10:00:00,Canceled,INST_16,STUD_100
SCH_537,N0001,LOC_1,2024-03-12 17:30:00,2024-03-12 19:00:00,Completed,INST_18,STUD_89
SCH_538,N0002,LOC_3,2024-03-12 15:00:00,2024-03-12 16:30:00,Completed,INST_11,STUD_89
SCH_539,N0002,LOC_2,2024-03-12 13:00:00,2024-03-12 15:00:00,Completed,INST_19,STUD_58
SCH_540,N0002,LOC_1,2024-03-12 12:30:00,2024-03-12 13:30:00,Completed,INST_2,STUD_159
SCH_541,N0002,LOC_3,2024-03-12 09:30:00,2024-03-12 11:30:00,Completed,INST_14,STUD_29
SCH_542,N0002,LOC_2,2024-03-12 13:00:00,2024-03-12 14:30:00,Completed,INST_7,STUD_175
SCH_543,N0002,LOC_3,2024-03-12 15:30:00,2024-03-12 17:30:00,Completed,INST_3,STUD_106
SCH_544,N0003,LOC_3,2024-03-12 13:00:00,2024-03-12 14:30:00,Completed,INST_1,STUD_28
SCH_545,N0003,LOC_2,2024-03-12 09:30:00,2024-03-12 10:30:00,Completed,INST_12,STUD_140
SCH_546,N0003,LOC_3,2024-03-12 17:30:00,2024-03-12 18:30:00,Completed,INST_2,STUD_112
SCH_547,N0003,LOC_1,2024-03-12 14:30:00,2024-03-12 15:30:00,Completed,INST_5,STUD_61
SCH_548,N0004,LOC_1,2024-03-12 12:00:00,2024-03-12 14:00:00,Completed,INST_14,STUD_95
SCH_549,N0004,LOC_3,2024-03-12 12:30:00,2024-03-12 14:00:00,Canceled,INST_15,STUD_16
SCH_550,N0004,LOC_1,2024-03-12 17:00:00,2024-03-12 18:00:00,Completed,INST_3,STUD_194
SCH_551,N0004,LOC_1,2024-03-12 17:30:00,2024-03-12 18:30:00,Completed,INST_4,STUD_15
SCH_552,N0005,LOC_3,2024-03-12 08:30:00,2024-03-12 10:30:00,Canceled,INST_11,STUD_55
SCH_553,N0005,LOC_3,2024-03-12 14:00:00,2024-03-12 15:30:00,Completed,INST_7,STUD_14
SCH_554,N0005,LOC_2,2024-03-12 11:30:00,2024-03-12 13:30:00,Completed,INST_6,STUD_191
SCH_555,N0005,LOC_2,2024-03-12 16:30:00,2024-03-12 18:30:00,Completed,INST_6,STUD_171
SCH_556,N0006,LOC_3,2024-03-12 13:00:00,2024-03-12 14:30:00,Completed,INST_18,STUD_54
SCH_557,N0006,LOC_1,2024-03-12 18:00:00,2024-03-12 20:00:00,Completed,INST_16,STUD_153
SCH_558,N0006,LOC_2,2024-03-12 14:30:00,2024-03-12 16:00:00,Completed,INST_8,STUD_36
SCH_559,N0006,LOC_1,2024-03-12 14:00:00,2024-03-12 15:30:00,Completed,INST_10,STUD_88
SCH_560,N0007,LOC_3,2024-03-12 11:00:00,2024-03-12 13:00:00,Completed,INST_4,STUD_79
SCH_561,N0007,LOC_2,2024-03-12 17:30:00,2024-03-12 19:30:00,Completed,INST_18,STUD_143
SCH_562,N0007,LOC_3,2024-03-12 09:30:00,2024-03-12 10:30:00,No-Show,INST_4,STUD_57
SCH_563,N0007,LOC_1,2024-03-12 18:30:00,2024-03-12 20:00:00,Canceled,INST_16,STUD_60
SCH_564,N0007,LOC_2,2024-03-12 07:00:00,2024-03-12 08:00:00,Completed,INST_3,STUD_39
SCH_565,N0007,LOC_1,2024-03-12 07:30:00,2024-03-12 08:30:00,Completed,INST_9,STUD_37
SCH_566,N0008,LOC_2,2024-03-12 18:00:00,2024-03-12 19:30:00,Completed,INST_11,STUD_179
SCH_567,N0008,LOC_2,2024-03-12 06:30:00,2024-03-12 08:00:00,Completed,INST_7,STUD_15
SCH_568,N0008,LOC_3,2024-03-12 14:00:00,2024-03-12 15:00:00,Completed,INST_2,STUD_95
SCH_569,N0008,LOC_2,2024-03-12 06:30:00,2024-03-12 08:30:00,Completed,INST_15,STUD_57
SCH_570,N0009,LOC_3,2024-03-12 15:00:00,2024-03-12 16:30:00,Completed,INST_10,STUD_46
SCH_571,N0009,LOC_3,2024-03-12 13:30:00,2024-03-12 15:00:00,Completed,INST_9,STUD_141
SCH_572,N0009,LOC_1,2024-03-12 10:00:00,2024-03-12 11:30:00,Completed,INST_15,STUD_23
SCH_573,N0009,LOC_1,2024-03-12 13:00:00,2024-03-12 15:00:00,Completed,INST_13,STUD_30
SCH_574,N0009,LOC_2,2024-03-12 14:00:00,2024-03-12 16:00:00,Completed,INST_12,STUD_144
SCH_575,N0009,LOC_1,2024-03-12 08:30:00,2024-03-12 09:30:00,Completed,INST_14,STUD_194
SCH_576,N0010,LOC_1,2024-03-12 12:00:00,2024-03-12 13:00:00,Completed,INST_14,STUD_170
SCH_577,N0010,LOC_1,2024-03-12 09:00:00,2024-03-12 10:00:00,Completed,INST_18,STUD_180
SCH_578,N0010,LOC_3,2024-03-12 18:30:00,2024-03-12 20:30:00,No-Show,INST_3,STUD_174
SCH_579,N0010,LOC_2,2024-03-12 09:00:00,2024-03-12 10:00:00,Completed,INST_18,STUD_144
SCH_580,N0001,LOC_2,2024-03-13 17:00:00,2024-03-13 18:00:00,No-Show,INST_18,STUD_190
SCH_581,N0001,LOC_1,2024-03-13 06:00:00,2024-03-13 07:00:00,Completed,INST_12,STUD_132
SCH_582,N0001,LOC_2,2024-03-13 13:00:00,2024-03-13 15:00:00,Completed,INST_3,STUD_12
SCH_583,N0001,LOC_1,2024-03-13 14:00:00,2024-03-13 15:00:00,Completed,INST_20,STUD_77
SCH_584,N0001,LOC_2,2024-03-13 12:00:00,2024-03-13 14:00:00,Completed,INST_18,STUD_10
SCH_585,N0001,LOC_1,2024-03-13 18:30:00,2024-03-13 20:30:00,Completed,INST_2,STUD_126
SCH_586,N0002,LOC_1,2024-03-13 17:30:00,2024-03-13 19:30:00,Canceled,INST_14,STUD_29
SCH_587,N0002,LOC_1,2024-03-13 17:30:00,2024-03-13 19:30:00,Completed,INST_8,STUD_28
SCH_588,N0002,LOC_1,2024-03-13 13:00:00,2024-03-13 14:00:00,Completed,INST_3,STUD_197
SCH_589,N0002,LOC_3,2024-03-13 17:00:00,2024-03-13 19:00:00,No-Show,INST_18,STUD_69
SCH_590,N0003,LOC_2,2024-03-13 17:30:00,2024-03-13 18:30:00,Completed,INST_9,STUD_77
SCH_591,N0003,LOC_3,2024-03-13 08:00:00,2024-03-13 09:00:00,Completed,INST_7,STUD_92
SCH_592,N0003,LOC_1,2024-03-13 16:00:00,2024-03-13 17:00:00,Completed,INST_1,STUD_194
SCH_593,N0003,LOC_1,2024-03-13 06:30:00,2024-03-13 08:30:00,Completed,INST_15,STUD_72
SCH_594,N0003,LOC_1,2024-03-13 17:00:00,2024-03-13 18:00:00,Completed,INST_18,STUD_133
SCH_595,N0003,LOC_3,2024-03-13 11:00:00,2024-03-13 12:00:00,Completed,INST_19,STUD_5
SCH_596,N0004,LOC_2,2024-03-13 07:00:00,2024-03-13 08:00:00,Completed,INST_4,STUD_193
SCH_597,N0004,LOC_2,2024-03-13 12:30:00,2024-03-13 14:30:00,Completed,INST_11,STUD_115
SCH_598,N0004,LOC_2,2024-03-13 15:00:00,2024-03-13 16:00:00,Canceled,INST_6,STUD_8
SCH_599,N0004,LOC_3,2024-03-13 18:30:00,2024-03-13 19:30:00,Completed,INST_11,STUD_59
SCH_600,N0004,LOC_2,2024-03-13 17:00:00,2024-03-13 19:00:00,Completed,INST_16,STUD_16
SCH_601,N0004,LOC_1,2024-03-13 16:30:00,2024-03-13 18:30:00,Completed,INST_10,STUD_56
SCH_602,N0005,LOC_2,2024-03-13 18:30:00,2024-03-13 20:00:00,Canceled,INST_17,STUD_108
SCH_603,N0005,LOC_3,2024-03-13 17:30:00,2024-03-13 18:30:00,Canceled,INST_9,STUD_20
SCH_604,N0005,LOC_3,2024-03-13 10:30:00,2024-03-13 12:00:00,Canceled,INST_2,STUD_30
SCH_605,N0005,LOC_1,2024-03-13 11:30:00,2024-03-13 13:30:00,Completed,INST_15,STUD_87
SCH_606,N0006,LOC_1,2024-03-13 10:00:00,2024-03-13 11:30:00,Completed,INST_3,STUD_92
SCH_607,N0006,LOC_3,2024-03-13 15:00:00,2024-03-13 16:00:00,Completed,INST_13,STUD_179
SCH_608,N0006,LOC_1,2024-03-13 14:00:00,2024-03-13 15:30:00,Completed,INST_20,STUD_77
SCH_609,N0006,LOC_1,2024-03-13 15:00:00,2024-03-13 16:00:00,Completed,INST_4,STUD_80
SCH_610,N0006,LOC_1,2024-03-13 15:00:00,2024-03-13 16:30:00,Completed,INST_17,STUD_191
SCH_611,N0006,LOC_2,2024-03-13 17:30:00,2024-03-13 18:30:00,Completed,INST_8,STUD_58
SCH_612,N0007,LOC_1,2024-03-13 10:30:00,2024-03-13 12:30:00,Completed,INST_13,STUD_82
SCH_613,N0007,LOC_1,2024-03-13 06:00:00,2024-03-13 07:00:00,Completed,INST_12,STUD_49
SCH_614,N0007,LOC_3,2024-03-13 13:00:00,2024-03-13 15:00:00,Completed,INST_17,STUD_49
SCH_615,N0007,LOC_1,2024-03-13 07:30:00,2024-03-13 08:30:00,Completed,INST_10,STUD_123
SCH_616,N0008,LOC_2,2024-03-13 17:00:00,2024-03-13 19:00:00,Canceled,INST_20,STUD_146
SCH_617,N0008,LOC_2,2024-03-13 07:30:00,2024-03-13 09:00:00,Completed,INST_6,STUD_1
SCH_618,N0008,LOC_1,2024-03-13 11:00:00,2024-03-13 12:00:00,Completed,INST_17,STUD_87
SCH_619,N0008,LOC_1,2024-03-13 08:00:00,2024-03-13 09:30:00,Completed,INST_5,STUD_188
SCH_620,N0008,LOC_3,2024-03-13 07:30:00,2024-03-13 09:00:00,Canceled,INST_2,STUD_82
SCH_621,N0008,LOC_2,2024-03-13 17:00:00,2024-03-13 19:00:00,Completed,INST_8,STUD_62
SCH_622,N0009,LOC_2,2024-03-13 15:30:00,2024-03-13 16:30:00,Completed,INST_20,STUD_58
SCH_623,N0009,LOC_3,2024-03-13 11:30:00,2024-03-13 12:30:00,Completed,INST_10,STUD_137
SCH_624,N0009,LOC_2,2024-03-13 12:00:00,2024-03-13 13:00:00,Completed,INST_15,STUD_85
SCH_625,N0009,LOC_2,2024-03-13 17:30:00,2024-03-13 19:30:00,Completed,INST_7,STUD_2
SCH_626,N0009,LOC_1,2024-03-13 10:00:00,2024-03-13 12:00:00,Completed,INST_12,STUD_195
SCH_627,N0010,LOC_2,2024-03-13 13:00:00,2024-03-13 15:00:00,Completed,INST_16,STUD_30
SCH_628,N0010,LOC_1,2024-03-13 17:30:00,2024-03-13 18:30:00,Completed,INST_15,STUD_167
SCH_629,N0010,LOC_1,2024-03-13 06:00:00,2024-03-13 08:00:00,Completed,INST_11,STUD_172
SCH_630,N0010,LOC_3,2024-03-13 10:00:00,2024-03-13 11:30:00,Completed,INST_2,STUD_93
SCH_631,N0001,LOC_1,2024-03-14 13:00:00,2024-03-14 14:30:00,Completed,INST_5,STUD_151
SCH_632,N0001,LOC_2,2024-03-14 09:00:00,2024-03-14 10:00:00,Canceled,INST_9,STUD_133
SCH_633,N0001,LOC_2,2024-03-14 18:00:00,2024-03-14 19:00:00,Completed,INST_7,STUD_162
SCH_634,N0001,LOC_3,2024-03-14 10:00:00,2024-03-14 12:00:00,Canceled,INST_1,STUD_193
SCH_635,N0001,LOC_2,2024-03-14 10:30:00,2024-03-14 12:30:00,Completed,INST_8,STUD_129
SCH_636,N0001,LOC_2,2024-03-14 11:00:00,2024-03-14 12:00:00,Completed,INST_16,STUD_96
SCH_637,N0002,LOC_2,2024-03-14 16:30:00,2024-03-14 18:30:00,Completed,INST_13,STUD_65
SCH_638,N0002,LOC_2,2024-03-14 12:00:00,2024-03-14 14:00:00,Completed,INST_4,STUD_129
SCH_639,N0002,LOC_2,2024-03-14 16:00:00,2024-03-14 17:00:00,Completed,INST_20,STUD_34
SCH_640,N0002,LOC_2,2024-03-14 15:00:00,2024-03-14 16:00:00,Completed,INST_1,STUD_152
SCH_641,N0002,LOC_2,2024-03-14 08:00:00,2024-03-14 10:00:00,Completed,INST_9,STUD_192
SCH_642,N0002,LOC_1,2024-03-14 11:00:00,2024-03-14 12:00:00,Completed,INST_7,STUD_72
SCH_643,N0003,LOC_3,2024-03-14 10:00:00,2024-03-14 11:30:00,No-Show,INST_3,STUD_10
SCH_644,N0003,LOC_3,2024-03-14 15:00:00,2024-03-14 17:00:00,Completed,INST_16,STUD_41
SCH_645,N0003,LOC_3,2024-03-14 06:30:00,2024-03-14 08:00:00,Completed,INST_7,STUD_69
SCH_646,N0003,LOC_1,2024-03-14 14:30:00,2024-03-14 15:30:00,No-Show,INST_6,STUD_95
SCH_647,N0003,LOC_3,2024-03-14 17:00:00,2024-03-14 19:00:00,Completed,INST_4,STUD_83
SCH_648,N0004,LOC_1,2024-03-14 12:30:00,2024-03-14 14:00:00,Completed,INST_11,STUD_166
SCH_649,N0004,LOC_3,2024-03-14 06:00:00,2024-03-14 08:00:00,Completed,INST_4,STUD_102
SCH_650,N0004,LOC_1,2024-03-14 11:30:00,2024-03-14 13:00:00,Completed,INST_6,STUD_5
SCH_651,N0004,LOC_3,2024-03-14 09:00:00,2024-03-14 10:00:00,Completed,INST_19,STUD_67
SCH_652,N0005,LOC_1,2024-03-14 18:00:00,2024-03-14 20:00:00,Completed,INST_5,STUD_154
SCH_653,N0005,LOC_3,2024-03-14 06:30:00,2024-03-14 07:30:00,Completed,INST_8,STUD_193
SCH_654,N0005,LOC_2,2024-03-14 07:00:00,2024-03-14 08:30:00,Canceled,INST_19,STUD_105
SCH_655,N0005,LOC_3,2024-03-14 17:30:00,2024-03-14 18:30:00,Completed,INST_15,STUD_8
SCH_656,N0005,LOC_3,2024-03-14 08:00:00,2024-03-14 09:30:00,No-Show,INST_13,STUD_170
SCH_657,N0006,LOC_3,2024-03-14 09:00:00,2024-03-14 11:00:00,Completed,INST_16,STUD_66
SCH_658,N0006,LOC_1,2024-03-14 12:30:00,2024-03-14 14:30:00,Completed,INST_15,STUD_192
SCH_659,N0006,LOC_3,2024-03-14 14:00:00,2024-03-14 16:00:00,Completed,INST_18,STUD_109
SCH_660,N0006,LOC_1,2024-03-14 09:30:00,2024-03-14 11:30:00,Completed,INST_20,STUD_30
SCH_661,N0006,LOC_1,2024-03-14 06:30:00,2024-03-14 07:30:00,Completed,INST_11,STUD_141
SCH_662,N0006,LOC_2,2024-03-14 09:30:00,2024-03-14 10:30:00,No-Show,INST_15,STUD_38
SCH_663,N0007,LOC_3,2024-03-14 14:00:00,2024-03-14 16:00:00,Completed,INST_5,STUD_193
SCH_664,N0007,LOC_2,2024-03-14 17:00:00,2024-03-14 18:30:00,Completed,INST_6,STUD_48
SCH_665,N0007,LOC_3,2024-03-14 13:00:00,2024-03-14 14:30:00,Completed,INST_9,STUD_194
SCH_666,N0007,LOC_3,2024-03-14 10:30:00,2024-03-14 12:00:00,Completed,INST_1,STUD_25
SCH_667,N0007,LOC_1,2024-03-14 07:30:00,2024-03-14 08:30:00,Completed,INST_19,STUD_124
SCH_668,N0008,LOC_3,2024-03-14 06:00:00,2024-03-14 07:30:00,Completed,INST_10,STUD_53
SCH_669,N0008,LOC_2,2024-03-14 09:30:00,2024-03-14 11:00:00,Completed,INST_19,STUD_147
SCH_670,N0008,LOC_3,2024-03-14 09:30:00,2024-03-14 10:30:00,Completed,INST_2,STUD_20
SCH_671,N0008,LOC_1,2024-03-14 06:00:00,2024-03-14 08:00:00,Completed,INST_12,STUD_78
SCH_672,N0008,LOC_3,2024-03-14 12:00:00,2024-03-14 13:00:00,Completed,INST_13,STUD_70
SCH_673,N0008,LOC_2,2024-03-14 16:00:00,2024-03-14 17:00:00,Completed,INST_20,STUD_71
SCH_674,N0009,LOC_3,2024-03-14 18:00:00,2024-03-14 19:00:00,Completed,INST_19,STUD_179
SCH_675,N0009,LOC_2,2024-03-14 11:30:00,2024-03-14 13:30:00,Completed,INST_15,STUD_133
SCH_676,N0009,LOC_3,2024-03-14 14:00:00,2024-03-14 15:30:00,Completed,INST_2,STUD_170
SCH_677,N0009,LOC_1,2024-03-14 13:00:00,2024-03-14 15:00:00,Completed,INST_9,STUD_188
SCH_678,N0009,LOC_3,2024-03-14 17:00:00,2024-03-14 18:30:00,Completed,INST_12,STUD_155
SCH_679,N0010,LOC_3,2024-03-14 12:30:00,2024-03-14 14:00:00,Completed,INST_15,STUD_158
SCH_680,N0010,LOC_3,2024-03-14 18:30:00,2024-03-14 19:30:00,Completed,INST_7,STUD_166
SCH_681,N0010,LOC_1,2024-03-14 13:00:00,2024-03-14 14:30:00,Completed,INST_5,STUD_126
SCH_682,N0010,LOC_2,2024-03-14 08:30:00,2024-03-14 10:00:00,Completed,INST_13,STUD_197
SCH_683,N0010,LOC_1,2024-03-14 14:30:00,2024-03-14 16:00:00,Completed,INST_5,STUD_98
SCH_684,N0001,LOC_2,2024-03-15 06:30:00,2024-03-15 08:00:00,Completed,INST_17,STUD_137
SCH_685,N0001,LOC_1,2024-03-15 15:30:00,2024-03-15 17:30:00,No-Show,INST_19,STUD_134
SCH_686,N0001,LOC_3,2024-03-15 14:30:00,2024-03-15 16:30:00,Completed,INST_7,STUD_31
SCH_687,N0001,LOC_1,2024-03-15 08:30:00,2024-03-15 09:30:00,Completed,INST_1,STUD_98
SCH_688,N0001,LOC_2,2024-03-15 17:30:00,2024-03-15 19:00:00,Canceled,INST_10,STUD_4
SCH_689,N0002,LOC_1,2024-03-15 07:30:00,2024-03-15 09:00:00,Completed,INST_13,STUD_139
SCH_690,N0002,LOC_1,2024-03-15 09:00:00,2024-03-15 10:30:00,Completed,INST_19,STUD_90
SCH_691,N0002,LOC_2,2024-03-15 11:00:00,2024-03-15 12:30:00,Canceled,INST_12,STUD_30
SCH_692,N0002,LOC_2,2024-03-15 09:30:00,2024-03-15 11:00:00,Completed,INST_6,STUD_80
SCH_693,N0002,LOC_3,2024-03-15 15:00:00,2024-03-15 16:00:00,Completed,INST_12,STUD_158
SCH_694,N0002,LOC_3,2024-03-15 17:00:00,2024-03-15 19:00:00,Completed,INST_20,STUD_179
SCH_695,N0003,LOC_1,2024-03-15 10:00:00,2024-03-15 11:30:00,Completed,INST_18,STUD_166
SCH_696,N0003,LOC_2,2024-03-15 18:30:00,2024-03-15 20:00:00,Completed,INST_18,STUD_150
SCH_697,N0003,LOC_3,2024-03-15 15:00:00,2024-03-15 17:00:00,Completed,INST_8,STUD_20
SCH_698,N0003,LOC_3,2024-03-15 06:00:00,2024-03-15 07:00:00,Completed,INST_11,STUD_118
SCH_699,N0003,LOC_3,2024-03-15 17:00:00,2024-03-15 18:30:00,Completed,INST_3,STUD_46
SCH_700,N0004,LOC_1,2024-03-15 11:30:00,2024-03-15 12:30:00,Completed,INST_8,STUD_110
SCH_701,N0004,LOC_1,2024-03-15 17:00:00,2024-03-15 19:00:00,Completed,INST_14,STUD_182
SCH_702,N0004,LOC_3,2024-03-15 15:30:00,2024-03-15 16:30:00,Completed,INST_4,STUD_41
SCH_703,N0004,LOC_1,2024-03-15 14:00:00,2024-03-15 15:30:00,Completed,INST_20,STUD_23
SCH_704,N0004,LOC_1,2024-03-15 18:30:00,2024-03-15 19:30:00,Canceled,INST_2,STUD_46
SCH_705,N0004,LOC_3,2024-03-15 11:30:00,2024-03-15 13:30:00,Completed,INST_15,STUD_2
SCH_706,N0005,LOC_3,2024-03-15 06:00:00,2024-03-15 08:00:00,Completed,INST_2,STUD_143
SCH_707,N0005,LOC_3,2024-03-15 16:00:00,2024-03-15 17:00:00,Completed,INST_17,STUD_151
SCH_708,N0005,LOC_1,2024-03-15 17:00:00,2024-03-15 19:00:00,Completed,INST_6,STUD_163
SCH_709,N0005,LOC_3,2024-03-15 08:30:00,2024-03-15 10:30:00,Completed,INST_12,STUD_178
SCH_710,N0005,LOC_1,2024-03-15 16:30:00,2024-03-15 18:00:00,Completed,INST_16,STUD_192
SCH_711,N0005,LOC_2,2024-03-15 07:00:00,2024-03-15 08:30:00,Completed,INST_12,STUD_20
SCH_712,N0006,LOC_3,2024-03-15 12:00:00,2024-03-15 13:30:00,Completed,INST_16,STUD_62
SCH_713,N0006,LOC_3,2024-03-15 07:00:00,2024-03-15 08:00:00,No-Show,INST_5,STUD_121
SCH_714,N0006,LOC_3,2024-03-15 10:30:00,2024-03-15 12:30:00,Completed,INST_2,STUD_169
SCH_715,N0006,LOC_2,2024-03-15 07:00:00,2024-03-15 08:30:00,Completed,INST_8,STUD_173
SCH_716,N0007,LOC_1,2024-03-15 08:30:00,2024-03-15 10:30:00,Completed,INST_11,STUD_93
SCH_717,N0007,LOC_2,2024-03-15 08:00:00,2024-03-15 09:00:00,Completed,INST_10,STUD_158
SCH_718,N0007,LOC_1,2024-03-15 10:30:00,2024-03-15 11:30:00,Canceled,INST_13,STUD_167
SCH_719,N0007,LOC_2,2024-03-15 15:00:00,2024-03-15 16:00:00,Completed,INST_15,STUD_116
SCH_720,N0008,LOC_1,2024-03-15 10:30:00,2024-03-15 11:30:00,Completed,INST_12,STUD_111
SCH_721,N0008,LOC_3,2024-03-15 06:00:00,2024-03-15 08:00:00,No-Show,INST_10,STUD_49
SCH_722,N0008,LOC_3,2024-03-15 10:30:00,2024-03-15 11:30:00,Completed,INST_20,STUD_191
SCH_723,N0008,LOC_3,2024-03-15 18:00:00,2024-03-15 19:00:00,Completed,INST_5,STUD_149
SCH_724,N0008,LOC_2,2024-03-15 14:00:00,2024-03-15 16:00:00,Canceled,INST_8,STUD_152
SCH_725,N0008,LOC_1,2024-03-15 10:30:00,2024-03-15 11:30:00,Completed,INST_13,STUD_159
SCH_726,N0009,LOC_3,2024-03-15 15:00:00,2024-03-15 17:00:00,Completed,INST_12,STUD_146
SCH_727,N0009,LOC_1,2024-03-15 09:00:00,2024-03-15 10:00:00,No-Show,INST_13,STUD_161
SCH_728,N0009,LOC_2,2024-03-15 08:00:00,2024-03-15 10:00:00,Completed,INST_15,STUD_135
SCH_729,N0009,LOC_3,2024-03-15 17:30:00,2024-03-15 18:30:00,Completed,INST_11,STUD_37
SCH_730,N0010,LOC_2,2024-03-15 09:30:00,2024-03-15 10:30:00,Canceled,INST_17,STUD_132
SCH_731,N0010,LOC_1,2024-03-15 07:30:00,2024-03-15 09:00:00,Completed,INST_19,STUD_106
